ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2019-11-17T03:26:07Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1207227,JP,219.100.181.175,,,,,Game Theory,Data Skeptic,spotify:episode:1p6OTIHRoVoCpZ9F6Ewoev,,,,,clickrow,trackdone,False,False,False,,False
2019-11-17T03:31:50Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",12664,JP,219.100.181.175,,,,,[MINI] Logistic Regression on Audio Data,Data Skeptic,spotify:episode:03d82DUx4xtv86xPLSpSPk,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-17T03:32:02Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.181.175,,,,,[MINI] The Bootstrap,Data Skeptic,spotify:episode:06OSsbU6DKUKQU1f2pSS1R,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T03:32:02Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.181.175,,,,,[MINI] Exponential Time Algorithms,Data Skeptic,spotify:episode:0465dIQDX2W7kYaQB4vPHt,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T03:32:55Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18248,JP,219.100.182.39,,,,,Winograd Schema Challenge,Data Skeptic,spotify:episode:0ae6drzzUIvaRHXH0OB0dl,,,,,fwdbtn,endplay,False,False,False,,False
2019-11-17T03:37:10Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",225310,JP,219.100.182.39,,,,,Game Science Dice with Louis Zocchi,Data Skeptic,spotify:episode:6OjYTrB8WRJmzRCx893BZy,,,,,clickrow,endplay,False,False,False,,False
2019-11-17T04:10:01Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1583822,JP,219.100.182.39,,,,,AI in Games,Data Skeptic,spotify:episode:7Kns3euBMVh8vgBDbZn4bx,,,,,clickrow,trackdone,False,False,False,,False
2019-11-17T05:17:23Z,Windows 10 (10.0.18362; x64; AppX),2190,JP,103.5.142.123,,,,,Ep 115 - How Indie Devs Can Market an Alternative Game,Indie Game Movement,spotify:episode:7A72YvFqQvZu5hcymZ46ax,,,,,playbtn,endplay,False,False,False,,False
2019-11-17T05:47:42Z,Windows 10 (10.0.18362; x64; AppX),1809867,JP,103.5.142.123,,,,,Ep 101 - Taking 6 Years to Make a Game,Indie Game Movement,spotify:episode:3gDwUMCBieounBaIWkE5yU,,,,,clickrow,trackdone,False,False,False,,False
2019-11-17T06:29:14Z,Windows 10 (10.0.18362; x64; AppX),2442350,JP,103.5.142.123,,,,,Ep 102 - Being Perseptive of Your Game's Messaging,Indie Game Movement,spotify:episode:2e2GgQAed1TIKga53GIT1O,,,,,clickrow,endplay,False,False,False,,False
2019-11-17T06:31:28Z,Windows 10 (10.0.18362; x64; AppX),129880,JP,103.5.142.123,,,,,Ep 103 - How to Make a Kickstarter Comeback,Indie Game Movement,spotify:episode:72uCNwXmzxW4cwdDplAsas,,,,,clickrow,endplay,False,False,False,,False
2019-11-17T06:38:57Z,Windows 10 (10.0.18362; x64; AppX),448261,JP,103.5.142.123,,,,,Level Design Lobby - Ep1: Intro,Level Design Lobby,spotify:episode:325LKnhMexyG8FwhWnyTe7,,,,,clickrow,trackdone,False,False,False,,False
2019-11-17T07:10:36Z,Windows 10 (10.0.18362; x64; AppX),1898893,JP,103.5.142.123,,,,,Level Design Lobby - Ep2: Rime's Perspective,Level Design Lobby,spotify:episode:19xDXspNqhz49DKUGSGdQ9,,,,,trackdone,trackdone,False,False,False,,False
2019-11-17T08:17:35Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",272561,JP,219.100.182.39,,,,,[MINI] Logistic Regression on Audio Data,Data Skeptic,spotify:episode:03d82DUx4xtv86xPLSpSPk,,,,,trackdone,logout,False,False,False,,False
2019-11-17T08:18:06Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",30455,JP,219.100.182.39,,,,,[MINI] Logistic Regression on Audio Data,Data Skeptic,spotify:episode:03d82DUx4xtv86xPLSpSPk,,,,,appload,endplay,False,False,False,,False
2019-11-17T08:37:22Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1154925,JP,219.100.182.39,,,,,Level Design Lobby Ep3: Reading Materials - How Games Move Us,Level Design Lobby,spotify:episode:1sjB8fc9VjWAfpjz3aGTbr,,,,,clickrow,trackdone,False,False,False,,False
2019-11-17T08:56:33Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1150014,JP,219.100.182.39,,,,,Level Design Lobby - Ep4: Main Menus In Video Games,Level Design Lobby,spotify:episode:47AqCQz0l3ZxvLauLDvSod,,,,,trackdone,trackdone,False,False,False,,False
2019-11-17T09:20:45Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",334698,JP,219.100.182.39,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,trackdone,logout,False,False,False,,False
2019-11-17T09:41:31Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",588214,JP,219.100.182.39,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,appload,logout,False,False,False,,False
2019-11-17T10:29:25Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",693485,JP,219.100.182.39,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,appload,logout,False,False,False,,False
2019-11-17T10:29:27Z,Windows 10 (10.0.18362; x64; AppX),419430,JP,150.65.109.191,,,,,Level Design Lobby Ep3: Reading Materials - How Games Move Us,Level Design Lobby,spotify:episode:1sjB8fc9VjWAfpjz3aGTbr,,,,,trackdone,remote,False,False,False,,False
2019-11-17T10:39:12Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",587467,JP,219.100.182.39,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,appload,trackdone,False,False,False,,False
2019-11-17T10:42:33Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",186427,JP,103.90.17.39,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-17T10:42:35Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,103.90.17.39,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T10:42:48Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",11210,JP,103.90.17.39,,,,,Level Design Lobby - Ep 48: Undertale Part 1,Level Design Lobby,spotify:episode:0cHLa6hzp7CTkRrdHcVVl3,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T10:42:57Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",7421,JP,103.90.17.39,,,,,Q&A - Level Design Lobby: Episode 10,Level Design Lobby,spotify:episode:0FLr2qs5YyHiZUipQm8vUE,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T10:43:01Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1845,JP,103.90.17.39,,,,,LevelDesignLobby - Ep21: Concept Art pt2,Level Design Lobby,spotify:episode:0OK4wkR15uX0pPa1Oo5kW9,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T10:43:08Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",5583,JP,103.90.17.39,,,,,Level Design Lobby - Ep 17: Ersatz,Level Design Lobby,spotify:episode:0s8sfWfBuAclBf3xSMTpdJ,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-17T10:43:58Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",47564,JP,103.90.17.39,,,,,Level Design Lobby - Ep 30: Captain Toad,Level Design Lobby,spotify:episode:0XP1E0wfYNHkNfkboZjtP8,,,,,fwdbtn,endplay,False,False,False,,False
2019-11-17T18:35:03Z,Windows 10 (10.0.18362; x64),1035720,JP,150.65.234.100,,,,,Ep 104 - Where to Start Indie Game Marketing,Indie Game Movement,spotify:episode:0VD0QKLiOPXpzfhGWF5w81,,,,,remote,unexpected-exit-while-paused,False,False,False,,False
2019-11-18T07:46:32Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2888247,JP,219.100.182.137,,,,,Ep 104 - Where to Start Indie Game Marketing,Indie Game Movement,spotify:episode:0VD0QKLiOPXpzfhGWF5w81,,,,,clickrow,logout,False,False,False,,False
2019-11-18T10:20:20Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",562561,JP,219.100.182.53,,,,,Ep 104 - Where to Start Indie Game Marketing,Indie Game Movement,spotify:episode:0VD0QKLiOPXpzfhGWF5w81,,,,,appload,logout,False,False,False,,False
2019-11-18T12:29:49Z,Windows 10 (10.0.18362; x64),581825,JP,150.65.234.100,,,,,Ep 104 - Where to Start Indie Game Marketing,Indie Game Movement,spotify:episode:0VD0QKLiOPXpzfhGWF5w81,,,,,remote,trackdone,False,False,False,,False
2019-11-18T15:29:46Z,Windows 10 (10.0.18362; x64),1995805,JP,150.65.234.100,,,,,Ep 105 - How to Stand Out as an Indie Dev,Indie Game Movement,spotify:episode:2uPhPV7t7qxIOhLBesAUuz,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-18T19:03:11Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1008924,JP,150.65.205.224,,,,,Ep 104 - Where to Start Indie Game Marketing,Indie Game Movement,spotify:episode:0VD0QKLiOPXpzfhGWF5w81,,,,,appload,logout,False,False,False,,False
2019-11-18T19:10:40Z,Windows 10 (10.0.18362; x64),3004700,JP,150.65.234.100,,,,,Ep 106 - How to Grow and Learn Fast as an Indie Dev,Indie Game Movement,spotify:episode:20i0n18U67e51T3QAj9FKr,,,,,fwdbtn,endplay,False,False,False,,False
2019-11-18T19:10:41Z,Windows 10 (10.0.18362; x64),600,JP,150.65.234.100,,,,,Game Theory,Data Skeptic,spotify:episode:1p6OTIHRoVoCpZ9F6Ewoev,,,,,clickrow,endplay,False,False,False,,False
2019-11-18T19:48:25Z,Windows 10 (10.0.18362; x64),2240412,JP,150.65.234.100,,,,,Video Game Analytics,Data Skeptic,spotify:episode:20sSMkSBDVSwsC9TpxOMXs,,,,,clickrow,trackdone,False,False,False,,False
2019-11-18T19:48:43Z,Windows 10 (10.0.18362; x64),16777,JP,150.65.234.100,,,,,[MINI] Anscombe's Quartet,Data Skeptic,spotify:episode:5fHj2sNEFhX58EW7QOJZqh,,,,,trackdone,endplay,False,False,False,,False
2019-11-18T21:43:13Z,Windows 10 (10.0.18362; x64),1557028,JP,150.65.234.100,,,,,AI in Games,Data Skeptic,spotify:episode:7Kns3euBMVh8vgBDbZn4bx,,,,,clickrow,trackdone,False,False,False,,False
2019-11-18T21:43:17Z,Windows 10 (10.0.18362; x64),2781,JP,150.65.234.100,,,,,Video Game Analytics,Data Skeptic,spotify:episode:20sSMkSBDVSwsC9TpxOMXs,,,,,trackdone,endplay,False,False,False,,False
2019-11-18T21:58:12Z,Windows 10 (10.0.18362; x64),893810,JP,150.65.234.100,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,clickrow,remote,False,False,False,,False
2019-11-18T22:19:50Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1282977,JP,103.90.19.113,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,clickrow,trackdone,False,False,False,,False
2019-11-18T22:24:32Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",280041,JP,103.90.19.113,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-18T22:41:37Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1023373,JP,103.90.19.113,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,fwdbtn,trackdone,False,False,False,,False
2019-11-18T22:59:15Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1056857,JP,103.90.19.113,,,,,Level Design Lobby - Ep 48: Undertale Part 1,Level Design Lobby,spotify:episode:0cHLa6hzp7CTkRrdHcVVl3,,,,,trackdone,endplay,False,False,False,,False
2019-11-18T22:59:22Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",6366,JP,103.90.19.113,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,clickrow,endplay,False,False,False,,False
2019-11-19T07:02:47Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",416171,JP,103.90.19.113,,,,,Level Design Lobby - Ep6: Hide the Details,Level Design Lobby,spotify:episode:5NEpVUb4GqLuVL4ycCSqwV,,,,,clickrow,logout,False,False,False,,False
2019-11-19T10:05:44Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",529497,JP,150.65.205.14,,,,,Level Design Lobby - Ep6: Hide the Details,Level Design Lobby,spotify:episode:5NEpVUb4GqLuVL4ycCSqwV,,,,,appload,logout,False,False,False,,False
2019-11-19T10:12:48Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",423418,JP,103.90.19.113,,,,,Level Design Lobby - Ep6: Hide the Details,Level Design Lobby,spotify:episode:5NEpVUb4GqLuVL4ycCSqwV,,,,,appload,trackdone,False,False,False,,False
2019-11-19T17:00:57Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",85546,JP,103.90.19.113,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,trackdone,logout,False,False,False,,False
2019-11-19T17:01:03Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",3659,JP,103.90.19.113,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,appload,fwdbtn,False,False,False,,False
2019-11-19T17:01:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,103.90.19.113,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-19T17:01:06Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1236,JP,103.90.19.113,,,,,Level Design Lobby - Ep 48: Undertale Part 1,Level Design Lobby,spotify:episode:0cHLa6hzp7CTkRrdHcVVl3,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-19T17:01:51Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",43593,JP,103.90.19.113,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,backbtn,endplay,False,False,False,,False
2019-11-19T17:09:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",377994,JP,103.90.19.113,,,,,Level Design Lobby - Ep7: LD Principles,Level Design Lobby,spotify:episode:1NhwjleYM3XrRXZRf2qb0t,,,,,clickrow,remote,False,False,False,,False
2019-11-19T17:37:46Z,Windows 10 (10.0.18362; x64),1722096,JP,150.65.234.100,,,,,Level Design Lobby - Ep7: LD Principles,Level Design Lobby,spotify:episode:1NhwjleYM3XrRXZRf2qb0t,,,,,remote,trackdone,False,False,False,,False
2019-11-19T20:46:26Z,Windows 10 (10.0.18362; x64),617750,JP,150.65.234.100,,,,,Bonus Episode: Essential Read 2,Level Design Lobby,spotify:episode:3088W1KCIJHFDpfPYGeGpO,,,,,clickrow,fwdbtn,False,False,False,,False
2019-11-19T21:20:53Z,Windows 10 (10.0.18362; x64),2066155,JP,150.65.234.100,,,,,Level Design Lobby - Ep8: Dragon Age Design,Level Design Lobby,spotify:episode:3NeTF02lOeQ1g2CsfpqnMG,,,,,fwdbtn,trackdone,False,False,False,,False
2019-11-19T21:31:52Z,Windows 10 (10.0.18362; x64),658233,JP,150.65.234.100,,,,,Bonus Episode: Essential Read 3,Level Design Lobby,spotify:episode:3skBUzoF7EQ7y0kyyZ0zKy,,,,,trackdone,trackdone,False,False,False,,False
2019-11-19T21:46:53Z,Windows 10 (10.0.18362; x64),899281,JP,150.65.234.100,,,,,Level Design Lobby: Ep9 - Concept Art,Level Design Lobby,spotify:episode:2AlPV2BbLsu1HdSXtEHcys,,,,,trackdone,remote,False,False,False,,False
2019-11-19T21:48:13Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",78367,JP,219.100.182.98,,,,,Level Design Lobby: Ep9 - Concept Art,Level Design Lobby,spotify:episode:2AlPV2BbLsu1HdSXtEHcys,,,,,remote,fwdbtn,False,False,False,,False
2019-11-19T21:48:14Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",206,JP,219.100.182.98,,,,,Bonus Episode: Essential Read 4,Level Design Lobby,spotify:episode:2O5DXR9coaMrGqkdrzyRf0,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-19T22:13:03Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1001358,JP,219.100.182.98,,,,,Level Design Lobby: Ep9 - Concept Art,Level Design Lobby,spotify:episode:2AlPV2BbLsu1HdSXtEHcys,,,,,backbtn,fwdbtn,False,False,False,,False
2019-11-19T22:13:05Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",26,JP,219.100.182.98,,,,,Bonus Episode: Essential Read 4,Level Design Lobby,spotify:episode:2O5DXR9coaMrGqkdrzyRf0,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-19T22:13:07Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",801,JP,219.100.182.98,,,,,Level Design Lobby - Ep 10: Essential Reading Extra Credits,Level Design Lobby,spotify:episode:3qMFt5JVv7nZowxxR2IRpH,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-19T22:24:14Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",666357,JP,219.100.182.98,,,,,Bonus Episode: Essential Read 4,Level Design Lobby,spotify:episode:2O5DXR9coaMrGqkdrzyRf0,,,,,backbtn,trackdone,False,False,False,,False
2019-11-19T22:39:32Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",917054,JP,219.100.182.98,,,,,Level Design Lobby - Ep 10: Essential Reading Extra Credits,Level Design Lobby,spotify:episode:3qMFt5JVv7nZowxxR2IRpH,,,,,trackdone,trackdone,False,False,False,,False
2019-11-19T22:39:54Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",20998,JP,219.100.182.98,,,,,Level Design Lobby - Ep 11: LD Principles 2,Level Design Lobby,spotify:episode:4lMpQhqSkT0VoYgJXddpGk,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-19T22:39:54Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.182.98,,,,,Bonus Episode: Essential Reading 5,Level Design Lobby,spotify:episode:3VaOJRfjXYNqxkP6KsoDXT,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-20T00:48:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",3736124,JP,219.100.182.98,,,,,Level Design Lobby - Ep 11: LD Principles 2,Level Design Lobby,spotify:episode:4lMpQhqSkT0VoYgJXddpGk,,,,,backbtn,logout,False,False,False,,False
2019-11-20T03:03:50Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",411097,JP,219.100.182.98,,,,,Level Design Lobby - Ep 11: LD Principles 2,Level Design Lobby,spotify:episode:4lMpQhqSkT0VoYgJXddpGk,,,,,appload,logout,False,False,False,,False
2019-11-20T03:03:54Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",634,JP,219.100.182.98,,,,,Level Design Lobby - Ep 11: LD Principles 2,Level Design Lobby,spotify:episode:4lMpQhqSkT0VoYgJXddpGk,,,,,appload,fwdbtn,False,False,False,,False
2019-11-20T03:03:55Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.182.98,,,,,Bonus Episode: Essential Reading 5,Level Design Lobby,spotify:episode:3VaOJRfjXYNqxkP6KsoDXT,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-20T03:03:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.182.98,,,,,Level Design Lobby - Ep12: Narrative Techniques In Games,Level Design Lobby,spotify:episode:2dG2OHASSEnHwp5nd2rNBL,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-21T00:39:50Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",621157,JP,219.100.183.228,,,,,Bonus Episode: Essential Reading 5,Level Design Lobby,spotify:episode:3VaOJRfjXYNqxkP6KsoDXT,,,,,backbtn,logout,False,False,False,,False
2019-11-21T00:39:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",3822,JP,219.100.183.228,,,,,Bonus Episode: Essential Reading 5,Level Design Lobby,spotify:episode:3VaOJRfjXYNqxkP6KsoDXT,,,,,appload,fwdbtn,False,False,False,,False
2019-11-21T00:39:58Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",330,JP,219.100.183.228,,,,,Level Design Lobby - Ep12: Narrative Techniques In Games,Level Design Lobby,spotify:episode:2dG2OHASSEnHwp5nd2rNBL,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-21T00:39:59Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.183.228,,,,,Level Design Lobby - Ep13: Zelda's Player Growth,Level Design Lobby,spotify:episode:467k4gE1PtdXwTgcBiPWTq,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-21T01:08:20Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",403929,JP,219.100.183.228,,,,,Level Design Lobby - Ep12: Narrative Techniques In Games,Level Design Lobby,spotify:episode:2dG2OHASSEnHwp5nd2rNBL,,,,,backbtn,logout,False,False,False,,False
2019-11-21T05:57:08Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1728522,JP,103.90.18.181,,,,,Level Design Lobby - Ep12: Narrative Techniques In Games,Level Design Lobby,spotify:episode:2dG2OHASSEnHwp5nd2rNBL,,,,,appload,trackdone,False,False,False,,False
2019-11-21T06:29:54Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1797848,JP,103.90.18.181,,,,,Level Design Lobby - Ep13: Zelda's Player Growth,Level Design Lobby,spotify:episode:467k4gE1PtdXwTgcBiPWTq,,,,,trackdone,trackdone,False,False,False,,False
2019-11-21T06:37:16Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",441716,JP,103.90.18.181,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,trackdone,fwdbtn,False,False,False,,False
2019-11-21T06:37:28Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,103.90.18.181,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,backbtn,backbtn,False,False,False,,False
2019-11-21T06:37:28Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",9383,JP,103.90.18.181,,,,,Level Design Lobby - Ep14: Zelda's Level Design Leading the Player,Level Design Lobby,spotify:episode:4X4aQBzJ7URiThJatCie3N,,,,,fwdbtn,backbtn,False,False,False,,False
2019-11-21T06:37:29Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",724,JP,103.90.18.181,,,,,Level Design Lobby - Ep13: Zelda's Player Growth,Level Design Lobby,spotify:episode:467k4gE1PtdXwTgcBiPWTq,,,,,backbtn,fwdbtn,False,False,False,,False
2019-11-21T06:37:30Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,103.90.18.181,,,,,Bonus Episode: Essential Reading 6,Level Design Lobby,spotify:episode:0BmdpcbBU9t9mCRhiFJVJt,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-11-21T07:17:18Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1078567,JP,103.90.18.181,,,,,Level Design Lobby - Ep14: Zelda's Level Design Leading the Player,Level Design Lobby,spotify:episode:4X4aQBzJ7URiThJatCie3N,,,,,fwdbtn,logout,False,False,False,,False
2019-11-21T07:23:44Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1691,JP,103.90.18.181,,,,,Level Design Lobby - Ep14: Zelda's Level Design Leading the Player,Level Design Lobby,spotify:episode:4X4aQBzJ7URiThJatCie3N,,,,,appload,remote,False,False,False,,False
2019-11-21T07:39:41Z,Windows 10 (10.0.18362; x64; AppX),954435,JP,103.5.142.232,,,,,Level Design Lobby - Ep14: Zelda's Level Design Leading the Player,Level Design Lobby,spotify:episode:4X4aQBzJ7URiThJatCie3N,,,,,remote,trackdone,False,False,False,,False
2019-11-21T08:06:28Z,Windows 10 (10.0.18362; x64; AppX),1605684,JP,103.5.142.232,,,,,Level Design Lobby - Ep 15: Procedural Level Design,Level Design Lobby,spotify:episode:35aetkSeQ3AX8eRfxbQl2Q,,,,,trackdone,endplay,False,False,False,,False
2019-11-21T08:15:04Z,Windows 10 (10.0.18362; x64; AppX),512966,JP,103.5.142.232,,,,,[MINI] k-Nearest Neighbors,Data Skeptic,spotify:episode:7DhN585yAncBTgqARGF5ds,,,,,clickrow,trackdone,False,False,False,,False
2019-11-21T08:56:31Z,Windows 10 (10.0.18362; x64; AppX),2485054,JP,103.5.142.232,,,,,Data Science at Work in LA County,Data Skeptic,spotify:episode:2WNBt6DyZt5hpxg6uhaBzn,,,,,trackdone,trackdone,False,False,False,,False
2019-11-21T09:05:00Z,Windows 10 (10.0.18362; x64; AppX),508551,JP,103.5.142.232,,,,,[MINI] PageRank,Data Skeptic,spotify:episode:40QYHuFX39b7XrEMh0GEv3,,,,,trackdone,trackdone,False,False,False,,False
2019-11-21T09:35:13Z,Windows 10 (10.0.18362; x64; AppX),1481534,JP,103.5.142.232,,,,,Measuring the Influence of Fashion Designers,Data Skeptic,spotify:episode:6DDm4xScXeGY2LFSvoniHQ,,,,,trackdone,trackdone,False,False,False,,False
2019-11-21T09:48:10Z,Windows 10 (10.0.18362; x64; AppX),799451,JP,103.5.142.232,,,,,[MINI] Structured and Unstructured Data,Data Skeptic,spotify:episode:3fiNnwy4bpBlVc6VPofypm,,,,,trackdone,trackdone,False,False,False,,False
2019-11-21T09:49:47Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",22471,JP,103.90.18.181,,,,,Data Science at Work in LA County,Data Skeptic,spotify:episode:2WNBt6DyZt5hpxg6uhaBzn,,,,,appload,endplay,False,False,False,,False
